"","Date","Size","Price","Local_Amount","Currency"
"189","2017-12-11T00:21:23+00:00","9.5",236,236,"USD"
"190","2017-12-09T13:49:37+00:00","9.5",270,270,"USD"
"191","2017-12-09T09:15:55+00:00","9.5",270,270,"USD"
"192","2017-12-08T07:37:46+00:00","9.5",250,250,"USD"
"193","2017-12-07T19:15:25+00:00","9.5",270,270,"USD"
"194","2017-12-07T06:14:28+00:00","9.5",270,270,"USD"
"195","2017-12-07T06:00:20+00:00","9.5",270,270,"USD"
"196","2017-12-05T14:36:01+00:00","9.5",270,270,"USD"
"197","2017-12-04T17:58:17+00:00","9.5",228,228,"USD"
"198","2017-12-04T09:12:01+00:00","9.5",270,270,"USD"
"199","2017-12-04T09:07:09+00:00","9.5",270,270,"USD"
"200","2017-12-02T21:03:56+00:00","9.5",270,270,"USD"
"201","2017-12-02T20:54:43+00:00","9.5",249,249,"USD"
"202","2017-12-02T15:50:28+00:00","9.5",270,270,"USD"
"203","2017-12-02T09:06:50+00:00","9.5",270,270,"USD"
"204","2017-12-01T23:20:04+00:00","9.5",270,270,"USD"
"205","2017-12-01T11:54:38+00:00","9.5",270,270,"USD"
"206","2017-12-01T10:09:00+00:00","9.5",270,270,"USD"
"207","2017-11-30T21:49:38+00:00","9.5",270,270,"USD"
"208","2017-11-29T02:08:57+00:00","9.5",230,230,"USD"
"209","2017-11-27T04:22:27+00:00","9.5",270,270,"USD"
"210","2017-11-27T03:16:11+00:00","9.5",270,270,"USD"
"211","2017-11-26T05:33:40+00:00","9.5",270,270,"USD"
"212","2017-11-25T15:44:52+00:00","9.5",270,270,"USD"
"213","2017-11-24T17:58:52+00:00","9.5",270,270,"USD"
"214","2017-11-24T08:31:04+00:00","9.5",270,270,"USD"
"215","2017-11-22T21:05:58+00:00","9.5",242,242,"USD"
"216","2017-11-22T15:44:33+00:00","9.5",230,230,"USD"
"217","2017-11-22T13:09:16+00:00","9.5",242,242,"USD"
"218","2017-11-22T12:23:25+00:00","9.5",238,238,"USD"
"219","2017-11-22T03:12:26+00:00","9.5",242,242,"USD"
"220","2017-11-21T21:54:51+00:00","9.5",275,275,"USD"
"221","2017-11-21T20:12:29+00:00","9.5",275,275,"USD"
"222","2017-11-20T16:40:51+00:00","9.5",230,230,"USD"
"223","2017-11-20T14:48:18+00:00","9.5",275,275,"USD"
"224","2017-11-19T07:25:53+00:00","9.5",275,275,"USD"
