"","Date","Time","Size","Price","Local_Amount","Currency","Name","Brand","Year","Month","Day","Number_Price"
"595",2017-02-07,"22:39:23+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","07",250
"596",2017-02-07,"01:55:01+00:00","9.5",189,189,"USD","Air Jordan 4 Royalty","Nike","2017","02","07",189
"597",2017-02-07,"00:17:10+00:00","9.5",190,190,"USD","Air Jordan 4 Royalty","Nike","2017","02","07",190
"598",2017-02-06,"08:05:43+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","06",250
"599",2017-02-06,"02:13:54+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","02","06",250
"600",2017-02-04,"23:00:58+00:00","9.5",196,196,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",196
"601",2017-02-04,"21:50:19+00:00","9.5",200,200,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",200
"602",2017-02-04,"14:32:18+00:00","9.5",318,318,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",318
"603",2017-02-04,"14:25:01+00:00","9.5",210,210,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",210
"604",2017-02-04,"10:53:27+00:00","9.5",205,205,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",205
"605",2017-02-04,"04:51:16+00:00","9.5",313,313,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",313
"606",2017-02-04,"03:04:07+00:00","9.5",215,215,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",215
"607",2017-02-04,"00:47:53+00:00","9.5",256,256,"USD","Air Jordan 4 Royalty","Nike","2017","02","04",256
"608",2017-02-03,"23:10:27+00:00","9.5",211,211,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",211
"609",2017-02-03,"13:49:48+00:00","9.5",300,300,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",300
"610",2017-02-03,"04:02:12+00:00","9.5",300,300,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",300
"611",2017-02-03,"00:05:36+00:00","9.5",240,240,"USD","Air Jordan 4 Royalty","Nike","2017","02","03",240
"612",2017-02-01,"22:43:19+00:00","9.5",325,325,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",325
"613",2017-02-01,"14:44:14+00:00","9.5",240,240,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",240
"614",2017-02-01,"10:49:05+00:00","9.5",344,344,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",344
"615",2017-02-01,"03:49:32+00:00","9.5",220,220,"USD","Air Jordan 4 Royalty","Nike","2017","02","01",220
"616",2017-01-31,"08:38:47+00:00","9.5",344,344,"USD","Air Jordan 4 Royalty","Nike","2017","01","31",344
"617",2017-01-30,"05:37:53+00:00","9.5",320,320,"USD","Air Jordan 4 Royalty","Nike","2017","01","30",320
"618",2017-01-29,"01:56:05+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","01","29",250
"619",2017-01-29,"00:12:32+00:00","9.5",250,250,"USD","Air Jordan 4 Royalty","Nike","2017","01","29",250
"620",2017-01-27,"13:22:34+00:00","9.5",350,350,"USD","Air Jordan 4 Royalty","Nike","2017","01","27",350
"621",2017-01-22,"13:29:17+00:00","9.5",300,300,"USD","Air Jordan 4 Royalty","Nike","2017","01","22",300
