"","Date","Time","Size","Price","Local_Amount","Currency","Name","Brand","Year","Month","Day","Number_Price"
"92",2018-12-16,"16:43:00+00:00","9.5",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",375
"93",2018-12-16,"16:43:00+00:00","9",395,395,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",395
"94",2018-12-16,"16:40:22+00:00","9.5",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"95",2018-12-16,"16:32:37+00:00","5.5",450,450,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",450
"96",2018-12-16,"16:30:13+00:00","9",395,395,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",395
"97",2018-12-16,"16:29:41+00:00","8.5",414,414,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",414
"98",2018-12-16,"16:28:07+00:00","9.5",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"99",2018-12-16,"16:20:07+00:00","5.5",450,450,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",450
"100",2018-12-16,"15:53:55+00:00","8",415,415,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",415
"101",2018-12-16,"15:44:07+00:00","5.5",444,444,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",444
"102",2018-12-16,"15:30:14+00:00","9",395,395,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",395
"103",2018-12-16,"15:30:07+00:00","7",440,440,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",440
"104",2018-12-16,"15:05:00+00:00","9",377.6411,378,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",377.6411
"105",2018-12-16,"14:53:55+00:00","9",395,395,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",395
"106",2018-12-16,"14:52:04+00:00","12",374,374,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",374
"107",2018-12-16,"14:42:30+00:00","4",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"108",2018-12-16,"14:24:27+00:00","9",394,394,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",394
"109",2018-12-16,"13:41:52+00:00","15",1107,1107,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",1107
"110",2018-12-16,"13:29:05+00:00","5.5",439,439,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",439
"111",2018-12-16,"13:24:04+00:00","10",380.1587,381,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",380.1587
"112",2018-12-16,"13:19:03+00:00","12.5",348.3316,349,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",348.3316
"113",2018-12-16,"13:05:34+00:00","9.5",390.1766,391,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390.1766
"114",2018-12-16,"12:24:20+00:00","10.5",387,387,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",387
"115",2018-12-16,"12:13:35+00:00","10",378.8671,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",378.8671
"116",2018-12-16,"10:47:39+00:00","12",372,372,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",372
"117",2018-12-16,"09:00:24+00:00","9",391,391,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",391
"118",2018-12-16,"08:04:52+00:00","10.5",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",375
"119",2018-12-16,"06:07:51+00:00","11",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",370
